column,key,value
STR,64303,Russian Federation: Stratum 3
STR,64304,Russian Federation: Stratum 4
STR,64307,Russian Federation: Stratum 7
STR,64308,Russian Federation: Stratum 8
STR,64314,Russian Federation: Stratum 14
STR,64316,Russian Federation: Stratum 16
STR,64318,Russian Federation: Stratum 18
STR,64321,Russian Federation: Stratum 21
STR,64322,Russian Federation: Stratum 22
STR,64323,Russian Federation: Stratum 23
STR,64324,Russian Federation: Stratum 24
STR,64325,Russian Federation: Stratum 25
STR,64326,Russian Federation: Stratum 26
STR,64327,Russian Federation: Stratum 27
STR,64331,Russian Federation: Stratum 31
STR,64332,Russian Federation: Stratum 32
STR,64334,Russian Federation: Stratum 34
STR,64335,Russian Federation: Stratum 35
STR,64336,Russian Federation: Stratum 36
STR,64337,Russian Federation: Stratum 37
STR,64338,Russian Federation: Stratum 38
STR,64342,Russian Federation: Stratum 42
STR,64343,Russian Federation: Stratum 43
STR,64347,Russian Federation: Stratum 47
STR,64348,Russian Federation: Stratum 48
STR,64350,Russian Federation: Stratum 50
STR,64351,Russian Federation: Stratum 51
STR,64352,Russian Federation: Stratum 52
STR,64353,Russian Federation: Stratum 53
STR,64354,Russian Federation: Stratum 54
STR,64355,Russian Federation: Stratum 55
STR,64356,Russian Federation: Stratum 56
STR,64358,Russian Federation: Stratum 58
STR,64359,Russian Federation: Stratum 59
STR,64361,Russian Federation: Stratum 61
STR,64363,Russian Federation: Stratum 63
STR,64364,Russian Federation: Stratum 64
STR,64366,Russian Federation: Stratum 66
STR,64370,Russian Federation: Stratum 70
STR,64371,Russian Federation: Stratum 71
STR,64374,Russian Federation: Stratum 74
STR,64376,Russian Federation: Stratum 76
STR,64377,Russian Federation: Stratum 77
STR,64378,Russian Federation: Stratum 78
STR,64386,Russian Federation: Stratum 86
STR,70301,Slovak Republic: Stratum 1
STR,70302,Slovak Republic: Stratum 2
STR,70303,Slovak Republic: Stratum 3
STR,70304,Slovak Republic: Stratum 4
STR,70305,Slovak Republic: Stratum 5
STR,70306,Slovak Republic: Stratum 6
STR,70307,Slovak Republic: Stratum 7
STR,70308,Slovak Republic: Stratum 8
STR,70309,Slovak Republic: Stratum 9
STR,70310,Slovak Republic: Stratum 10
STR,70311,Slovak Republic: Stratum 11
STR,70312,Slovak Republic: Stratum 12
STR,70313,Slovak Republic: Stratum 13
STR,70314,Slovak Republic: Stratum 14
STR,70315,Slovak Republic: Stratum 15
STR,70316,Slovak Republic: Stratum 16
STR,70317,Slovak Republic: Stratum 17
STR,70318,Slovak Republic: Stratum 18
STR,70319,Slovak Republic: Stratum 19
STR,70320,Slovak Republic: Stratum 20
STR,72401,Spain: Stratum 1
STR,72402,Spain: Stratum 2
STR,72403,Spain: Stratum 3
STR,72419,Spain: Stratum 19
STR,72420,Spain: Stratum 20
STR,72421,Spain: Stratum 21
STR,72422,Spain: Stratum 22
STR,72423,Spain: Stratum 23
STR,72424,Spain: Stratum 24
STR,72425,Spain: Stratum 25
STR,72426,Spain: Stratum 26
STR,72427,Spain: Stratum 27
STR,72428,Spain: Stratum 28
STR,72429,Spain: Stratum 29
STR,72430,Spain: Stratum 30
STR,72431,Spain: Stratum 31
STR,72432,Spain: Stratum 32
STR,72433,Spain: Stratum 33
STR,72434,Spain: Stratum 34
STR,72435,Spain: Stratum 35
STR,72436,Spain: Stratum 36
STR,72437,Spain: Stratum 37
STR,72438,Spain: Stratum 38
STR,72439,Spain: Stratum 39
STR,72440,Spain: Stratum 40
STR,72441,Spain: Stratum 41
STR,72442,Spain: Stratum 42
STR,72443,Spain: Stratum 43
STR,72444,Spain: Stratum 44
STR,72445,Spain: Stratum 45
STR,72404,"Spain, Castilia y Leon: Stratum 4"
STR,72405,"Spain, Castilia y Leon: Stratum 5"
STR,72406,"Spain, Castilia y Leon: Stratum 6"
STR,72407,"Spain, Castilia y Leon: Stratum 7"
STR,72408,"Spain, Catalonia: Stratum 8"
STR,72409,"Spain, Catalonia: Stratum 9"
STR,72410,"Spain, Catalonia: Stratum 10"
STR,72411,"Spain, Basque Country: Stratum 11"
STR,72412,"Spain, Basque Country: Stratum 12"
STR,72413,"Spain, Basque Country: Stratum 13"
STR,72414,"Spain, Basque Country: Stratum 14"
STR,72415,"Spain, Basque Country: Stratum 15"
STR,72416,"Spain, Basque Country: Stratum 16"
STR,72417,"Spain, Basque Country: Stratum 17"
STR,72418,"Spain, Basque Country: Stratum 18"
STR,75201,Sweden: Stratum 1
STR,75202,Sweden: Stratum 2
STR,75203,Sweden: Stratum 3
STR,75204,Sweden: Stratum 4
STR,75205,Sweden: Stratum 5
STR,75206,Sweden: Stratum 6
STR,75207,Sweden: Stratum 7
STR,75208,Sweden: Stratum 8
STR,75209,Sweden: Stratum 9
STR,75601,Switzerland (German): Stratum 1
STR,75602,Switzerland (German): Stratum 2
STR,75603,Switzerland (German): Stratum 3
STR,75604,Switzerland (German): Stratum 4
STR,75605,Switzerland (German): Stratum 5
STR,75606,Switzerland (German): Stratum 6
STR,75607,Switzerland (German): Stratum 7
STR,75608,Switzerland (German): Stratum 8
STR,75609,Switzerland (German): Stratum 9
STR,75610,Switzerland (German): Stratum 10
STR,75611,Switzerland (German): Stratum 11
STR,75612,Switzerland (German): Stratum 12
STR,75613,Switzerland (German): Stratum 13
STR,75614,Switzerland (German): Stratum 14
STR,75615,Switzerland (French): Stratum 15
STR,75616,Switzerland (French): Stratum 16
STR,75617,Switzerland (French): Stratum 17
STR,75618,Switzerland (French): Stratum 18
STR,75619,Switzerland (French): Stratum 19
STR,75620,Switzerland (French): Stratum 20
STR,75621,Switzerland (French): Stratum 21
STR,75623,Switzerland (French): Stratum 23
STR,75624,Switzerland (French): Stratum 24
STR,75625,Switzerland (French): Stratum 25
STR,75626,Switzerland (French): Stratum 26
STR,75628,Switzerland (French): Stratum 28
STR,75629,Switzerland (Italian): Stratum 29
STR,75631,Switzerland (Italian): Stratum 31
STR,75632,Switzerland (Italian): Stratum 32
STR,75634,Switzerland (Italian): Stratum 34
STR,76401,Thailand: Stratum 1
STR,76402,Thailand: Stratum 2
STR,76403,Thailand: Stratum 3
STR,76404,Thailand: Stratum 4
STR,76405,Thailand: Stratum 5
STR,76406,Thailand: Stratum 6
STR,76407,Thailand: Stratum 7
STR,76408,Thailand: Stratum 8
STR,76409,Thailand: Stratum 9
STR,76410,Thailand: Stratum 10
STR,76411,Thailand: Stratum 11
STR,76412,Thailand: Stratum 12
STR,76413,Thailand: Stratum 13
STR,76414,Thailand: Stratum 14
STR,76415,Thailand: Stratum 15
STR,78801,Tunisia: East
STR,78802,Tunisia: West
STR,79201,Turkey: Stratum 1
STR,79202,Turkey: Stratum 2
STR,79203,Turkey: Stratum 3
STR,79204,Turkey: Stratum 4
STR,79205,Turkey: Stratum 5
STR,79206,Turkey: Stratum 6
STR,79207,Turkey: Stratum 7
STR,79208,Turkey: Stratum 8
STR,79209,Turkey: Stratum 9
STR,79210,Turkey: Stratum 10
STR,79211,Turkey: Stratum 11
STR,79212,Turkey: Stratum 12
STR,79213,Turkey: Stratum 13
STR,79214,Turkey: Stratum 14
STR,79215,Turkey: Stratum 15
STR,79216,Turkey: Stratum 16
STR,79217,Turkey: Stratum 17
STR,79218,Turkey: Stratum 18
STR,79219,Turkey: Stratum 19
STR,79220,Turkey: Stratum 20
STR,79221,Turkey: Stratum 21
STR,79222,Turkey: Stratum 22
STR,79223,Turkey: Stratum 23
STR,79224,Turkey: Stratum 24
STR,79225,Turkey: Stratum 25
STR,79226,Turkey: Stratum 26
STR,79227,Turkey: Stratum 27
STR,79228,Turkey: Stratum 28
STR,79229,Turkey: Stratum 29
STR,79230,Turkey: Stratum 30
STR,79231,Turkey: Stratum 31
STR,79232,Turkey: Stratum 32
STR,79233,Turkey: Stratum 33
STR,79234,Turkey: Stratum 34
STR,79235,Turkey: Stratum 35
STR,79236,Turkey: Stratum 36
STR,79237,Turkey: Stratum 37
STR,79238,Turkey: Stratum 38
STR,79239,Turkey: Stratum 39
STR,79240,Turkey: Stratum 40
STR,79241,Turkey: Stratum 41
STR,79242,Turkey: Stratum 42
STR,79243,Turkey: Stratum 43
STR,82611,England
STR,82613,N.Ireland
STR,82614,N.Ireland: Very large schools
STR,82615,Wales
STR,82601,Scotland: Stratum 1
STR,82602,Scotland: Stratum 2
STR,82603,Scotland: Stratum 3
STR,82604,Scotland: Stratum 4
STR,82605,Scotland: Stratum 5
STR,84000,United States
STR,85801,Uruguay: Liceos Publicos (Mdeo/AM)
STR,85802,Uruguay: Liceos Publicos (cap. dptos interior)
STR,85803,Uruguay: Liceos Publicos (rural)
STR,85804,Uruguay: Escuelas tecnicas (Mdeo/AM)
STR,85805,Uruguay: Escuelas tecnicas (interior)
STR,85806,Uruguay: Colegios privados
STR,85808,Uruguay: Small schools
STR,85809,Uruguay: Very small schools
STR,89101,Yugoslavia: Stratum 1
STR,89102,Yugoslavia: Stratum 2
STR,89103,Yugoslavia: Stratum 3
STR,89104,Yugoslavia: Stratum 4
STR,89105,Yugoslavia: Stratum 5
STR,89106,Yugoslavia: Stratum 6
STR,89107,Yugoslavia: Stratum 7
STR,89108,Yugoslavia: Stratum 8
